"COU","Country","POL","Pollutant","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,714897.752,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,739601.578,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,715685.351,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,740870.261,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,732769.16,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,685892.167,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,609345.734,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,664044.801,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,637685.929,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,648137.2,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,671158.75,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,647396.648,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,626404.406,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,645308.526,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,642232.263,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,661763.341,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,666003.048,,
"USA","United States","GHG","Greenhouse gases","ENER_MANUF","1A2 - Manufacturing industries and construction","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,624809.533,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,197105.864,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,197792.379,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,200509.922,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,188280.276,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,197451.363,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,191836.488,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,188449.42,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,198300.632,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,202367.641,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,222263.496,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,214615.599,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,219134.885,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,218134.989,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,218675.032,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,239418.791,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,226999.148,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,221056.113,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,206853.573,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,191981.935,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,170621.08,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,166911.145,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,156141.013,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,156384.949,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,161517.824,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,160539.597,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,171308.142,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,159093.227,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,170089.845,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,185906.063,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,182095.585,,
"USA","United States","GHG","Greenhouse gases","ENER_OTH","1A5 - Energy - Other","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,173337.903,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,399646.82,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,399494.588,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,395225.504,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,380843.914,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,383815.651,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,372843.108,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,370113.284,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,369887.752,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,360844.746,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,349907.079,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,348529.71,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,350189.707,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,341355.383,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,340712.366,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,342493.758,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,337574.346,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,347326.371,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,344281.246,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,360416.893,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,350159.968,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,351343.564,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,344573.733,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,342999.398,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,351596.793,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,354119.237,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,350130.439,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,327635.85,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,334475.387,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,349062.872,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,361209.584,,
"USA","United States","GHG","Greenhouse gases","ENER_FU","1B - Fugitive Emissions from Fuels","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,326736.761,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1470272.827,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1427992.567,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1493426.381,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1528322.327,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1579838.254,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1609354.683,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1656821.017,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1674538.007,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1709485.38,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1775328.507,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1820741.664,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1788583.63,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1828203.662,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1832979.519,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1862850.093,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1875629.82,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1879794.04,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1874850.993,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1771422.024,,
"USA","United States","GHG","Greenhouse gases","ENER_TRANS","1A3 - Transport","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1701017.465,,
